2025-06-10 11:28:22.1397 INFO 1081489826-04;Wicomico County Public Schools;Wicomico County Board of Education;0.0;unsupported 
2025-06-10 11:33:56.2246 INFO 1010501503-03;Avalere Health;Avalere Health;0.3;low 
2025-06-10 11:33:56.8508 INFO 1031503298-01;Ferroglobe USA Silicon Inc;Ferroglobe;0.5; 
2025-06-10 11:33:57.4241 INFO 5101503096-02;EmergeOrtho;EmergeOrtho;0.5; 
2025-06-10 11:33:57.9499 INFO 5101503096-01;Siemens Healthineers;Siemens Healthcare;0.0;unsupported 
2025-06-10 11:33:59.1839 INFO 1010483712-01;Baltimore City Public Schools;Baltimore City Public Schools;0.0;unsupported 
2025-06-10 11:33:59.1839 INFO 1010483712-01;Baltimore City Public Schools;Baltimore County Public Schools;0.0;unsupported 
2025-06-10 11:34:00.6370 INFO 1012502700-03;Baltimore County Police Department;Baltimore City Police Department;0.9;high 
2025-06-10 11:34:02.1513 INFO 1009503413-02;Coast Guard;U.S. Coast Guard;0.9;high 
2025-06-10 11:34:02.1513 INFO 1009503413-02;Coast Guard;Coast Guard Aviation Association (Ancient Order Of The Pterodactyl);0.5; 
2025-06-10 11:34:02.7164 INFO 1009503413-01;Coast Guard;U.S. Coast Guard;0.9;high 
2025-06-10 11:34:02.7164 INFO 1009503413-01;Coast Guard;Coast Guard Aviation Association (Ancient Order Of The Pterodactyl);0.5; 
2025-06-10 11:34:03.3969 INFO 4010500833-03;International Trade Administration;International Trade Administration;0.5; 
2025-06-10 11:34:04.1369 INFO 1009496429-01;Bowhead;UIC Technical Services;0.0;unsupported 
2025-06-10 11:34:04.1369 INFO 1009496429-01;Bowhead;Bowhead Manufacturing;0.5; 
2025-06-10 11:34:04.1369 INFO 1009496429-01;Bowhead;Bowhead Transport;0.5; 
2025-06-10 11:34:04.6893 INFO 1024503899-01;Peraton;Peraton;0.9;high 
2025-06-10 11:34:04.6893 INFO 1024503899-01;Peraton;Priton;0.5; 
2025-06-10 11:34:04.6893 INFO 1024503899-01;Peraton;Proton;0.5; 
2025-06-10 11:34:04.6893 INFO 1024503899-01;Peraton;Proton;0.5; 
2025-06-10 11:34:05.2518 INFO 1012502313-01;The Hartford;The Hartford Financial Services Group;0.9;high 
2025-06-10 11:34:05.2518 INFO 1012502313-01;The Hartford;City of Hartford;0.5; 
2025-06-10 11:34:05.2518 INFO 1012502313-01;The Hartford;University of Hartford;0.0;unsupported 
2025-06-10 11:34:05.8294 INFO 1012502700-01;Baltimore County Police Department;Baltimore City Police Department;0.9;high 
2025-06-10 11:34:07.8140 INFO 1014502441-01;Pepco;Pepco Holdings;0.5; 
2025-06-10 11:34:07.8140 INFO 1014502441-01;Pepco;Professional Electric Products;0.5; 
2025-06-10 11:34:07.8140 INFO 1014502441-01;Pepco;Pepco Sales;0.5; 
2025-06-10 11:34:07.8140 INFO 1014502441-01;Pepco;Perma Pom;0.5; 
2025-06-10 11:34:07.8240 INFO 1014502441-01;Pepco;Pepco Manufacturing;0.5; 
2025-06-10 11:34:07.8240 INFO 1014502441-01;Pepco;Plainville Electrical Products;0.5; 
2025-06-10 11:34:07.8240 INFO 1014502441-01;Pepco;PEPCO Controls;0.5; 
2025-06-10 11:34:07.8240 INFO 1014502441-01;Pepco;Papco;0.5; 
2025-06-10 11:34:07.8240 INFO 1014502441-01;Pepco;Pepcom;0.5; 
2025-06-10 11:34:07.8240 INFO 1014502441-01;Pepco;Powerline Electrical Products;0.5; 
2025-06-10 11:34:08.3749 INFO 1010499468-03;Harbour School;Harbor School;0.5; 
2025-06-10 11:34:08.3749 INFO 1010499468-03;Harbour School;Harbor School;0.5; 
2025-06-10 11:34:08.9105 INFO 1012501068-02;Johns Hopkins Bayview Medical Center;Johns Hopkins Medicine;0.0;unsupported 
2025-06-10 11:34:09.5285 INFO 1012501068-01;Johns Hopkins Bayview Medical Center;Johns Hopkins Medicine;0.0;unsupported 
2025-06-10 11:34:10.1005 INFO 1010482793-02;Carroll Hospital Center;Carroll Hospital Center My Care Now;0.5; 
2025-06-10 11:34:10.1005 INFO 1010482793-02;Carroll Hospital Center;Carroll Hospital;0.5; 
2025-06-10 11:34:10.4779 INFO 1010503019-01;Military;Department of Defense;0.9;high 
2025-06-10 11:34:10.4809 INFO 1010503019-01;Military;Military Retirees;0.9;high 
2025-06-10 11:34:10.4809 INFO 1010503019-01;Military;Military Sealift Command;0.9;high 
2025-06-10 11:34:10.4809 INFO 1010503019-01;Military;Military Deli & Bakery Services;0.5; 
2025-06-10 11:34:10.4809 INFO 1010503019-01;Military;Military Network;0.5; 
2025-06-10 11:34:10.4809 INFO 1010503019-01;Military;Military Advantage;0.5; 
2025-06-10 11:34:10.4957 INFO 1010503019-01;Military;Military Officers Association of America;0.5; 
2025-06-10 11:34:10.4957 INFO 1010503019-01;Military;Military Personnel Services;0.5; 
2025-06-10 11:34:10.4957 INFO 1010503019-01;Military;Military Sales & Service;0.5; 
2025-06-10 11:34:10.4957 INFO 1010503019-01;Military;Military Benefit Association;0.5; 
2025-06-10 11:34:10.4957 INFO 1010503019-01;Military;Military Produce Group;0.5; 
2025-06-10 11:34:11.1232 INFO 1081499560-01;Thompson, Hughes & Trolinger PLLC;Thompson Hughes & Trollinger;0.5; 
2025-06-10 11:34:11.4736 INFO 1024478872-03;Freestate;Freestate Electrical Construction;0.5; 
2025-06-10 11:34:11.4736 INFO 1024478872-03;Freestate;FreeState Electric Cooperative;0.5; 
2025-06-10 11:34:11.4806 INFO 1024478872-03;Freestate;Free State Reporting;0.5; 
2025-06-10 11:34:11.4806 INFO 1024478872-03;Freestate;FreeState Healthcare | Vigilias Telehealth;0.5; 
2025-06-10 11:34:11.4806 INFO 1024478872-03;Freestate;Free State Brewing;0.5; 
2025-06-10 11:34:11.4806 INFO 1024478872-03;Freestate;FreeState Justice;0.5; 
2025-06-10 11:34:11.4806 INFO 1024478872-03;Freestate;Freestate Business Concepts;0.5; 
2025-06-10 11:34:11.4958 INFO 1024478872-03;Freestate;Freestate Gun Range;0.5; 
2025-06-10 11:34:11.4958 INFO 1024478872-03;Freestate;Free State Glass;0.5; 
2025-06-10 11:34:11.4958 INFO 1024478872-03;Freestate;Freestate Gymnastics;0.5; 
2025-06-10 11:34:14.7974 INFO 1012480207-02;State of Maryland University of Maryland;University of Maryland;0.9;high 
2025-06-10 11:34:15.5410 INFO 1012480207-01;University of Maryland Medical System;University of Maryland Medical System;0.3;low 
2025-06-10 11:34:15.5430 INFO 1012480207-01;University of Maryland Medical System;University of Maryland School of Medicine;0.5; 
2025-06-10 11:34:16.9228 INFO 5101502827-02;Pike Engineering LLC;Pike Engineering;0.3;low 
2025-06-10 11:34:17.5196 INFO 5101502057-05;Fidelty Investments;Fidelity Investments;0.3;unsupported 
2025-06-10 11:34:18.5137 INFO 1024501040-02;Johns Hopkins University;Johns Hopkins University;0.0;unsupported 
2025-06-10 11:34:18.5137 INFO 1024501040-02;Johns Hopkins University;Johns Hopkins Medicine;0.0;unsupported 
2025-06-10 11:34:19.2423 INFO 1010502777-03;United States Postal Service;United States Postal Service;0.9;high 
2025-06-10 11:34:19.7943 INFO 1009503708-02;Morningstar Corporation;Morningstar;0.0;unsupported 
2025-06-10 11:34:19.7943 INFO 1009503708-02;Morningstar Corporation;MorningStar Senior Living;0.3;low 
2025-06-10 11:34:19.7943 INFO 1009503708-02;Morningstar Corporation;Morning Star Packing;0.5; 
2025-06-10 11:34:19.7943 INFO 1009503708-02;Morningstar Corporation;Morningstar Senior Solutions;0.5; 
2025-06-10 11:34:19.7943 INFO 1009503708-02;Morningstar Corporation;MorningStar Partners;0.5; 
2025-06-10 11:34:19.7943 INFO 1009503708-02;Morningstar Corporation;Morningstar;0.5; 
2025-06-10 11:34:19.8085 INFO 1009503708-02;Morningstar Corporation;Morningstar Properties;0.5; 
2025-06-10 11:34:19.8085 INFO 1009503708-02;Morningstar Corporation;Morningstar Children and Family Services;0.5; 
2025-06-10 11:34:19.8085 INFO 1009503708-02;Morningstar Corporation;Morning Star Church;0.5; 
2025-06-10 11:34:19.8085 INFO 1009503708-02;Morningstar Corporation;Morningstar Living;0.5; 
2025-06-10 11:34:21.0111 INFO 1030503375-01;Comcast;Comcast;0.3;unsupported 
2025-06-10 11:34:21.0111 INFO 1030503375-01;Comcast;Effectv;0.5; 
2025-06-10 11:34:21.0111 INFO 1030503375-01;Comcast;Coma Cast;0.5; 
2025-06-10 11:34:21.6166 INFO 1047503171-02;Meta Platforms, Inc.;Meta;0.0;unsupported 
2025-06-10 11:34:22.3159 INFO 1014498478-01;Mission BBQ;Mission BBQ;0.0;unsupported 
2025-06-10 11:34:22.9417 INFO 5101503875-01;Charles Schwab;Charles Schwab;0.3;unsupported 
2025-06-10 11:34:25.2801 INFO 1081503685-01;The Catholic University of America;Catholic University of America;0.0;unsupported 
2025-06-10 11:34:25.9144 INFO 1014501438-01;W.L. Gary Company, Inc.;W.L. Gary;0.5; 
2025-06-10 11:34:28.5348 INFO 5101504237-01;GFL Environmental;GFL Environmental USA;0.9;high 
2025-06-10 11:34:29.2347 INFO 1014501376-02;Vox Media;Vox Media;0.5; 
2025-06-10 11:34:29.2347 INFO 1014501376-02;Vox Media;Voxmedia;0.5; 
2025-06-10 11:34:29.2347 INFO 1014501376-02;Vox Media;Voxi Media;0.5; 
2025-06-10 11:34:29.2347 INFO 1014501376-02;Vox Media;Voxxmedia;0.5; 
2025-06-10 11:34:29.9892 INFO 1014501376-01;The George Washington University;George Washington University School of Medicine & Health Sciences;0.5; 
2025-06-10 11:34:29.9892 INFO 1014501376-01;The George Washington University;George Washington University;0.9;high 
2025-06-10 11:34:31.5231 INFO 5101498376-02;Weekley Homes LLC;Weekley Homes;0.0;unsupported 
2025-06-10 11:34:32.0770 INFO 4022497272-04;Ritual Salon Spa;Ritual Salon;0.5; 
2025-06-10 11:34:32.6407 INFO 1081501445-02;Boston Consulting Group;Boston Consulting Group;0.3;low 
2025-06-10 11:34:33.7208 INFO 1024503017-03;Firaxis Games;Firaxis Games;0.5; 
2025-06-10 11:34:34.0671 INFO 1012501912-02;Bayer Corporation;Bayer;0.0;unsupported 
2025-06-10 11:34:34.0671 INFO 1012501912-02;Bayer Corporation;Boyer;0.5; 
2025-06-10 11:34:34.0741 INFO 1012501912-02;Bayer Corporation;Boyer Electric;0.5; 
2025-06-10 11:34:34.0741 INFO 1012501912-02;Bayer Corporation;Beyer Projects;0.5; 
2025-06-10 11:34:34.0741 INFO 1012501912-02;Bayer Corporation;Bayer Hvac;0.5; 
2025-06-10 11:34:34.0741 INFO 1012501912-02;Bayer Corporation;Bayir;0.5; 
2025-06-10 11:34:34.9728 INFO 1010499715-02;Amazon Web Services;Amazon Web Services;0.3;low 
2025-06-10 11:34:35.6046 INFO 1009503466-02;Broadmead, Inc;Broadmead;0.5; 
2025-06-10 11:34:35.6046 INFO 1009503466-02;Broadmead, Inc;Broadmeadow United Methodist;0.5; 
2025-06-10 11:34:35.6046 INFO 1009503466-02;Broadmead, Inc;Broadmead Nursery;0.5; 
2025-06-10 11:34:35.6046 INFO 1009503466-02;Broadmead, Inc;Broadmead Apartments;0.5; 
2025-06-10 11:34:35.6046 INFO 1009503466-02;Broadmead, Inc;Broadmeadow Investment;0.5; 
2025-06-10 11:34:36.9578 INFO 1047503171-01;Meta Platforms, Inc.;Meta;0.0;unsupported 
2025-06-10 11:34:37.7721 INFO 1010503480-01;API Source;APISource;0.5; 
2025-06-10 11:34:37.7721 INFO 1010503480-01;API Source;AP Source;0.5; 
2025-06-10 11:34:37.7769 INFO 1010503480-01;API Source;APIA Source;0.5; 
2025-06-10 11:34:38.1986 INFO 1081500243-02;Cooley LLP;Cooley;0.0;unsupported 
2025-06-10 11:34:38.1986 INFO 1081500243-02;Cooley LLP;Cooley Dickinson Health Care;0.5; 
2025-06-10 11:34:38.1986 INFO 1081500243-02;Cooley LLP;Cooley Dickinson Hospital;0.5; 
2025-06-10 11:34:38.1986 INFO 1081500243-02;Cooley LLP;Thomas M Cooley Law School;0.5; 
2025-06-10 11:34:38.1986 INFO 1081500243-02;Cooley LLP;Cooley;0.5; 
2025-06-10 11:34:38.1986 INFO 1081500243-02;Cooley LLP;Cooley Medical;0.5; 
2025-06-10 11:34:38.1986 INFO 1081500243-02;Cooley LLP;Cohley;0.5; 
2025-06-10 11:34:38.2146 INFO 1081500243-02;Cooley LLP;Cawley;0.5; 
2025-06-10 11:34:38.2146 INFO 1081500243-02;Cooley LLP;Cooley Transport;0.5; 
2025-06-10 11:34:38.2146 INFO 1081500243-02;Cooley LLP;Cooley Construction;0.5; 
2025-06-10 11:34:39.4082 INFO 1055500893-08;Kennedy Krieger Childrens Hospital;Kennedy Krieger Institute;0.0;unsupported 
2025-06-10 11:34:39.9930 INFO 1046502251-02;Verizon;Verizon;0.3;low 
2025-06-10 11:34:39.9960 INFO 1046502251-02;Verizon;Verseon;0.5; 
2025-06-10 11:34:40.5712 INFO 1024502650-04;University of Maryland Medical System - St. Joseph;University of Maryland Medical System;0.3;low 
2025-06-10 11:34:40.9393 INFO 1024502632-04;McCormick & Company, INC;McCormick & Company;0.0;unsupported 
2025-06-10 11:34:40.9393 INFO 1024502632-04;McCormick & Company, INC;McCormick & Schmicks;0.9;high 
2025-06-10 11:34:40.9393 INFO 1024502632-04;McCormick & Company, INC;McCormick Taylor;0.5; 
2025-06-10 11:34:40.9483 INFO 1024502632-04;McCormick & Company, INC;Mccormick Place Convention Center;0.5; 
2025-06-10 11:34:40.9483 INFO 1024502632-04;McCormick & Company, INC;McCormick, Barstow, Sheppard, Wayte & Carruth;0.5; 
2025-06-10 11:34:40.9483 INFO 1024502632-04;McCormick & Company, INC;Mccormick Paint Works;0.5; 
2025-06-10 11:34:40.9483 INFO 1024502632-04;McCormick & Company, INC;McCormick Equipment;0.5; 
2025-06-10 11:34:40.9483 INFO 1024502632-04;McCormick & Company, INC;McCormick Distilling;0.5; 
2025-06-10 11:34:40.9483 INFO 1024502632-04;McCormick & Company, INC;McCormick Theological Seminary;0.5; 
2025-06-10 11:34:40.9663 INFO 1024502632-04;McCormick & Company, INC;McCormick Trucking;0.5; 
2025-06-10 11:34:41.5938 INFO 1024501724-02;Johns Hopkins University Applied Physics Lab;Johns Hopkins University;0.0;unsupported 
2025-06-10 11:34:42.2198 INFO 4010503647-01;Hogan Lovells US LLP;Hogan Lovells US;0.0;unsupported 
2025-06-10 11:34:42.2198 INFO 4010503647-01;Hogan Lovells US LLP;Hogan Lovells;0.0;unsupported 
2025-06-10 11:34:42.8888 INFO 1010502849-01;Johns Hopkins University APL;Johns Hopkins University;0.0;unsupported 
2025-06-10 11:34:43.2432 INFO 1012503789-01;GEICO;Geico;0.3;unsupported 
2025-06-10 11:34:43.2452 INFO 1012503789-01;GEICO;GECU;0.5; 
2025-06-10 11:34:43.2452 INFO 1012503789-01;GEICO;GEI Consultants;0.5; 
2025-06-10 11:34:43.2452 INFO 1012503789-01;GEICO;Gecu;0.0;unsupported 
2025-06-10 11:34:43.2452 INFO 1012503789-01;GEICO;GECO;0.5; 
2025-06-10 11:34:43.2452 INFO 1012503789-01;GEICO;GEC;0.5; 
2025-06-10 11:34:43.2452 INFO 1012503789-01;GEICO;GIC Services;0.5; 
2025-06-10 11:34:43.2452 INFO 1012503789-01;GEICO;GEC2;0.5; 
2025-06-10 11:34:43.2606 INFO 1012503789-01;GEICO;GEC;0.5; 
2025-06-10 11:34:43.2606 INFO 1012503789-01;GEICO;Gekko;0.5; 
2025-06-10 11:34:43.8388 INFO 1014503779-01;Reli Group Inc;RELI Group;0.9;high 
2025-06-10 11:34:43.8388 INFO 1014503779-01;Reli Group Inc;Rule Group;0.5; 
2025-06-10 11:34:43.8388 INFO 1014503779-01;Reli Group Inc;ROL Group;0.5; 
2025-06-10 11:34:43.8388 INFO 1014503779-01;Reli Group Inc;Reily Group;0.5; 
2025-06-10 11:34:43.8388 INFO 1014503779-01;Reli Group Inc;Rwl Group;0.5; 
2025-06-10 11:34:44.5292 INFO 1014494221-01;Univ. of MD Medical Center;University of Maryland Medical System;0.3;low 
2025-06-10 11:34:45.1229 INFO 1083503554-03;Howard County Health Department;Howard County Health Department;0.5; 
2025-06-10 11:34:47.0483 INFO 1008497004-03;Newport News Shipbuilding/Hunting Ingalls;Newport News Shipbuilding, A Division of Huntington Ingalls Industries;0.0;unsupported 
2025-06-10 11:34:48.2644 INFO 1081504085-02;GARG Consulitng Services;Garg Consulting Services;0.5; 
2025-06-10 11:34:48.9004 INFO 1024500551-01;University of Maryland Medical System;University of Maryland Medical System;0.3;low 
2025-06-10 11:34:48.9024 INFO 1024500551-01;University of Maryland Medical System;University of Maryland School of Medicine;0.5; 
2025-06-10 11:34:49.6981 INFO 1050500813-01;Brandenburg Electric;Brandenburg Electric;0.5; 
2025-06-10 11:34:50.2760 INFO 1010498938-01;Cube Root Corporation;Cube Root;0.5; 
2025-06-10 11:34:50.8411 INFO 1024501060-01;Walmart;Walmart;0.9;high 
2025-06-10 11:34:53.9487 INFO 5101500568-02;United Health Care;UnitedHealth Group;0.9;high 
2025-06-10 11:34:53.9487 INFO 5101500568-02;United Health Care;United Health Services;0.9;high 
2025-06-10 11:34:54.2856 INFO 1083500810-07;Anne Arundel County;Anne Arundel County;0.9;high 
2025-06-10 11:34:54.2856 INFO 1083500810-07;Anne Arundel County;Anne Arundel County Public Schools;0.9;high 
2025-06-10 11:34:54.2856 INFO 1083500810-07;Anne Arundel County;Anne Arundel County Public Library;0.5; 
2025-06-10 11:34:54.2926 INFO 1083500810-07;Anne Arundel County;Anne Arundel County Community Action Agency;0.5; 
2025-06-10 11:34:54.2926 INFO 1083500810-07;Anne Arundel County;Anne Arundel County Food Bank;0.5; 
2025-06-10 11:34:54.2926 INFO 1083500810-07;Anne Arundel County;Anne Arundel County Schools;0.5; 
2025-06-10 11:34:54.2926 INFO 1083500810-07;Anne Arundel County;Anne Arundel County Breaking News & Events;0.5; 
2025-06-10 11:34:54.2926 INFO 1083500810-07;Anne Arundel County;Anne Arundel County Watershed Stewards Academy;0.5; 
2025-06-10 11:34:54.6750 INFO 1081499912-08;Terra Tech, Inc.;Terra Tech;0.5; 
2025-06-10 11:34:54.6750 INFO 1081499912-08;Terra Tech, Inc.;Terra Technical;0.5; 
2025-06-10 11:34:54.6750 INFO 1081499912-08;Terra Tech, Inc.;TeraTech;0.5; 
2025-06-10 11:34:54.6750 INFO 1081499912-08;Terra Tech, Inc.;Terra Tech;0.5; 
2025-06-10 11:34:54.6840 INFO 1081499912-08;Terra Tech, Inc.;Terra Tech Engineering Services;0.5; 
2025-06-10 11:34:54.6840 INFO 1081499912-08;Terra Tech, Inc.;Terra Technologies Solutions;0.5; 
2025-06-10 11:34:54.6840 INFO 1081499912-08;Terra Tech, Inc.;Terra Technologies;0.5; 
2025-06-10 11:34:55.0274 INFO 1075499208-02;WBNG;Bnc;0.5; 
2025-06-10 11:34:55.0274 INFO 1075499208-02;WBNG;WBENC;0.5; 
2025-06-10 11:34:55.0274 INFO 1075499208-02;WBNG;WBN Worldwide Broker Network;0.5; 
2025-06-10 11:34:55.0274 INFO 1075499208-02;WBNG;Bang (company;0.5; 
2025-06-10 11:34:55.0274 INFO 1075499208-02;WBNG;BANG;0.5; 
2025-06-10 11:34:55.0274 INFO 1075499208-02;WBNG;bang!denver;0.5; 
2025-06-10 11:34:55.0444 INFO 1075499208-02;WBNG;Bang;0.5; 
2025-06-10 11:34:56.3306 INFO 1024502487-02;The Whiting-Turner Contracting Company;Whiting-Turner Contracting;0.5; 
2025-06-10 11:34:56.9738 INFO 1024501644-08;Department of Transporation;Department of Transportation;0.3;low 
2025-06-10 11:34:59.0103 INFO 1010502837-02;Walgreen Co.;Walgreens;0.9;high 
2025-06-10 11:35:01.7241 INFO 1004501636-02;Dominion Energy;Dominion Energy;0.0;unsupported 
2025-06-10 11:35:01.7241 INFO 1004501636-02;Dominion Energy;Dominion Energy Credit Union;0.5; 
2025-06-10 11:35:03.4231 INFO 5012473933-01;Town of Mount Pleasant;Town of Mount Pleasant;0.9;high 
2025-06-10 11:35:04.5276 INFO 1081479086-01;Medstar;MedStar Washington Hospital Center;0.9;high 
2025-06-10 11:35:04.5276 INFO 1081479086-01;Medstar;MedStar Health;0.9;high 
2025-06-10 11:35:04.5276 INFO 1081479086-01;Medstar;Good Samaritan Hospital of Maryland;0.5; 
2025-06-10 11:35:04.5276 INFO 1081479086-01;Medstar;MedStar Georgetown University Hospital;0.9;high 
2025-06-10 11:35:04.5276 INFO 1081479086-01;Medstar;MedStar Union Memorial Hospital;0.5; 
2025-06-10 11:35:04.5276 INFO 1081479086-01;Medstar;MedStar Harbor Hospital;0.9;high 
2025-06-10 11:35:04.5445 INFO 1081479086-01;Medstar;MedStar National Rehabilitation Network;0.9;high 
2025-06-10 11:35:04.5445 INFO 1081479086-01;Medstar;MedStar Mobile Healthcare;0.5; 
2025-06-10 11:35:04.5445 INFO 1081479086-01;Medstar;Medstar;0.5; 
2025-06-10 11:35:04.5445 INFO 1081479086-01;Medstar;MetaStar;0.5; 
2025-06-10 11:35:05.1407 INFO 1030467285-01;Queen Annes County Public Schools;Queen Anne’s County Public Schools;0.5; 
2025-06-10 11:35:05.1407 INFO 1030467285-01;Queen Annes County Public Schools;Anne Arundel County Public Schools;0.9;high 
2025-06-10 11:35:05.7749 INFO 1081500625-01;Princeton University;Princeton University;0.0;unsupported 
2025-06-10 11:35:06.1253 INFO 5012498276-02;Summit Church;Summit Church;0.5; 
2025-06-10 11:35:06.1253 INFO 5012498276-02;Summit Church;Summit Church Kernersville, NC;0.5; 
2025-06-10 11:35:06.1253 INFO 5012498276-02;Summit Church;Summit Church;0.5; 
2025-06-10 11:35:06.1253 INFO 5012498276-02;Summit Church;Summit Church;0.5; 
2025-06-10 11:35:06.1253 INFO 5012498276-02;Summit Church;Summit Church of Christ;0.5; 
2025-06-10 11:35:06.1363 INFO 5012498276-02;Summit Church;Summit Church of Castle Rock;0.5; 
2025-06-10 11:35:06.1363 INFO 5012498276-02;Summit Church;Summit Church;0.5; 
2025-06-10 11:35:06.1363 INFO 5012498276-02;Summit Church;Summit Church West Olive;0.5; 
2025-06-10 11:35:06.1363 INFO 5012498276-02;Summit Church;Summit Church of Homestead;0.5; 
2025-06-10 11:35:06.1363 INFO 5012498276-02;Summit Church;Summit Church;0.5; 
2025-06-10 11:35:06.9366 INFO 1024502121-04;Enterprise Mobility;Enterprise Mobility;0.0;unsupported 
2025-06-10 11:35:06.9366 INFO 1024502121-04;Enterprise Mobility;Enterprise Mobility;0.5; 
2025-06-10 11:35:07.3354 INFO 1055503291-03;University of Maryland;University of Maryland Medical System;0.3;low 
2025-06-10 11:35:07.3354 INFO 1055503291-03;University of Maryland;University of Maryland;0.9;high 
2025-06-10 11:35:07.3404 INFO 1055503291-03;University of Maryland;University of Maryland Baltimore;0.3;low 
2025-06-10 11:35:07.3404 INFO 1055503291-03;University of Maryland;University of Maryland School of Medicine;0.5; 
2025-06-10 11:35:07.3404 INFO 1055503291-03;University of Maryland;University of Maryland Global Campus;0.9;high 
2025-06-10 11:35:07.3404 INFO 1055503291-03;University of Maryland;University of Maryland Baltimore County;0.0;unsupported 
2025-06-10 11:35:07.3404 INFO 1055503291-03;University of Maryland;University of Maryland Eastern Shore;0.5; 
2025-06-10 11:35:07.3404 INFO 1055503291-03;University of Maryland;University of Maryland Upper Chesapeake Health System;0.5; 
2025-06-10 11:35:07.3554 INFO 1055503291-03;University of Maryland;University of Maryland Robert H. Smith School of Business;0.5; 
2025-06-10 11:35:07.3554 INFO 1055503291-03;University of Maryland;University of Maryland Center for Cosmetic Surgery & Wellness;0.5; 
2025-06-10 11:35:07.9377 INFO 1010479436-03;University of Maryland Baltimore;University of Maryland Baltimore;0.3;low 
2025-06-10 11:35:07.9377 INFO 1010479436-03;University of Maryland Baltimore;University of Maryland Baltimore County;0.0;unsupported 
2025-06-10 11:35:07.9377 INFO 1010479436-03;University of Maryland Baltimore;University of Maryland School of Medicine;0.5; 
2025-06-10 11:35:09.1287 INFO 1014498956-01;District of Columbia Govt;District of Columbia;0.9;high 
2025-06-10 11:35:09.1287 INFO 1014498956-01;District of Columbia Govt;Metropolitan Police Department of the District of Columbia;0.9;high 
2025-06-10 11:35:10.3797 INFO 7040490492-04;New England Baptist Hospital;New England Baptist Hospital;0.5; 
2025-06-10 11:35:11.0343 INFO 7040490492-03;City of Newton;City of Newton Falls;0.5; 
2025-06-10 11:35:11.0343 INFO 7040490492-03;City of Newton;City of Newton, Iowa;0.5; 
2025-06-10 11:35:11.0343 INFO 7040490492-03;City of Newton;City of New Town;0.5; 
2025-06-10 11:35:11.0343 INFO 7040490492-03;City of Newton;City Of Newton;0.0;unsupported 
2025-06-10 11:35:11.6552 INFO 5101499955-05;JP Morgan Chase Bank;JP Morgan Chase;0.9;high 
2025-06-10 11:35:12.3037 INFO 5101498512-04;NC Dept. of Public Safety;North Carolina Department of Public Safety;0.9;high 
2025-06-10 11:35:13.8666 INFO 4010500834-03;O'Melveny & Myers, LLP;O'Melveny & Myers;0.5; 
2025-06-10 11:35:17.1661 INFO 1070501035-03;Ritual Salon Spa;Ritual Salon;0.5; 
2025-06-10 11:35:17.5148 INFO 1055501666-05;ReBuild, Inc;Rebuilding Together;0.5; 
2025-06-10 11:35:17.5148 INFO 1055501666-05;ReBuild, Inc;Rebuilders Automotive Supply;0.5; 
2025-06-10 11:35:17.5148 INFO 1055501666-05;ReBuild, Inc;Rebuilding Together Houston;0.5; 
2025-06-10 11:35:17.5148 INFO 1055501666-05;ReBuild, Inc;Center for Athletic Performance & Physical Therapy;0.5; 
2025-06-10 11:35:17.5148 INFO 1055501666-05;ReBuild, Inc;California Alliance for Jobs;0.5; 
2025-06-10 11:35:17.5289 INFO 1055501666-05;ReBuild, Inc;Rebuilding Together Pittsburgh;0.5; 
2025-06-10 11:35:17.5289 INFO 1055501666-05;ReBuild, Inc;Rebuild Nation;0.5; 
2025-06-10 11:35:17.5289 INFO 1055501666-05;ReBuild, Inc;Rebuilding Exchange;0.5; 
2025-06-10 11:35:17.5289 INFO 1055501666-05;ReBuild, Inc;Rebuilding Together Tampa Bay;0.5; 
2025-06-10 11:35:17.5289 INFO 1055501666-05;ReBuild, Inc;Rebuilding Together Silicon Valley;0.5; 
2025-06-10 11:35:18.1429 INFO 1055501055-05;Anchor construction corporation;Anchor Construction;0.5; 
2025-06-10 11:35:18.7252 INFO 1055501055-04;Anchor construction corporation;Anchor Construction;0.5; 
2025-06-10 11:35:19.3408 INFO 1050499654-03;AT&T;AT&T;0.0;unsupported 
2025-06-10 11:35:19.3408 INFO 1050499654-03;AT&T;Department of Veterans Affairs;0.9;high 
2025-06-10 11:35:19.3408 INFO 1050499654-03;AT&T;Atria Senior Living;0.9;high 
2025-06-10 11:35:19.3408 INFO 1050499654-03;AT&T;Atos;0.9;high 
2025-06-10 11:35:19.3408 INFO 1050499654-03;AT&T;Atlantic Health System;0.0;unsupported 
2025-06-10 11:35:19.3408 INFO 1050499654-03;AT&T;Advocate Health Care;0.9;high 
2025-06-10 11:35:19.3408 INFO 1050499654-03;AT&T;Domtar;0.0;unsupported 
2025-06-10 11:35:19.3564 INFO 1050499654-03;AT&T;Allegheny Technologies;0.9;high 
2025-06-10 11:35:19.3564 INFO 1050499654-03;AT&T;Atrius Health;0.5; 
2025-06-10 11:35:19.3564 INFO 1050499654-03;AT&T;Atmel;0.5; 
2025-06-10 11:35:19.3564 INFO 1050499654-03;AT&T;City of Atlanta;0.9;high 
2025-06-10 11:35:19.3564 INFO 1050499654-03;AT&T;Kearney;0.0;unsupported 
2025-06-10 11:35:19.3564 INFO 1050499654-03;AT&T;Air Transport Services Group;0.5; 
